,file_name,confidence,transcript,tokens,streets,numbers,full_streets
302,sample-30-25818-20200502-1152-18554.wav,0.8032855987548828,475 year old male dominated NOW essential one Medical Response and by nineteen store Road and E-470 fine girl male Thursday at 5 and our state and were able to have an 11:51,"['year', 'old', 'male', 'dominated', 'NOW', 'essential', 'one', 'Medical', 'Response', 'and', 'by', 'nineteen', 'store', 'Road', 'and', 'fine', 'girl', 'male', 'Thursday', 'at', 'and', 'our', 'state', 'and', 'were', 'able', 'to', 'have', 'an']","Old , State",['475'],"['475 Old', '475 State']"
303,sample-30-25818-20200502-1431-10541.wav,0.8161746859550476,data collected at 31 Dell Avenue Roxbury latter for a medical assistant 31 Dell Avenue Roxbury nurse box 2367 Parker & Allegheny Street,"['data', 'collected', 'at', 'Dell', 'Avenue', 'Roxbury', 'latter', 'for', 'a', 'medical', 'assistant', 'Dell', 'Avenue', 'Roxbury', 'nurse', 'box', 'Parker', 'Allegheny', 'Street']","Dell , Avenue , Dell , Avenue , Parker",['31'],"['31 Avenue', '31 Parker', '31 Dell']"
304,sample-30-25818-20200502-1800-28507.wav,0.7978673577308655,a CO detector and Everett Street Brighton latter 14 a CO detector 210 Everett Street Fighting Spirit Box 5274 Everton Fulton Street 1746,"['a', 'CO', 'detector', 'and', 'Everett', 'Street', 'Brighton', 'latter', 'a', 'CO', 'detector', 'Everett', 'Street', 'Fighting', 'Spirit', 'Box', 'Everton', 'Fulton', 'Street']","Everett , Brighton , Everett , Fulton",['5274'],"['5274 Brighton', '5274 Everett', '5274 Fulton']"
305,sample-30-25818-20200502-1800-28507.wav,0.6508444547653198, 2510 apartment 1809 South State Street,"['apartment', 'South', 'State', 'Street']","South , State","['2510', '1809']","['2510 South', '2510 State', '1809 State', '1809 South']"
306,sample-30-25818-20200502-1930-22735.wav,0.6892758011817932," and Savannah ask for 700 come and Highway in District eight driving box 3672 Cummins Highway and Savannah asks the 700, and Highway that","['and', 'Savannah', 'ask', 'for', 'come', 'and', 'Highway', 'in', 'District', 'eight', 'driving', 'box', 'Cummins', 'Highway', 'and', 'Savannah', 'asks', 'the', 'and', 'Highway', 'that']",The,"['700', '3672']","['3672 The', '700 The']"
307,sample-30-25818-20200502-2328-11611.wav,0.7987373471260071,sorry mobile the homeless person more than one is in the hallway 14 Sterling square centimeters,"['sorry', 'mobile', 'the', 'homeless', 'person', 'more', 'than', 'one', 'is', 'in', 'the', 'hallway', 'Sterling', 'square', 'centimeters']","The , The , Sterling",['14'],"['14 Sterling', '14 The']"
308,sample-31-25818-20200502-1431-18796.wav,0.7133496999740601,free response summer 301 California Street 34 year old male of faxing and vomiting,"['free', 'response', 'summer', 'California', 'Street', 'year', 'old', 'male', 'of', 'faxing', 'and', 'vomiting']","Summer , California , Old",['301'],"['301 Old', '301 California', '301 Summer']"
309,sample-31-25818-20200502-1431-18796.wav,0.7655298709869385, that actually responds number 301 California Street 34 year old male vaccinated samedi nearest box 245 California Street and 5th streets 1417,"['that', 'actually', 'responds', 'number', 'California', 'Street', 'year', 'old', 'male', 'vaccinated', 'samedi', 'nearest', 'box', 'California', 'Street', 'and', 'streets']","California , Old , California , 5th","['301', '245']","['245 Old', '301 Old', '301 California', '245 5th', '301 5th', '245 California']"
310,sample-31-25818-20200502-1531-21384.wav,0.8581919074058533,aesthetic for engine synthetic correspond number 40 Rosalie road before twenty-three year old females with Japanese attentions had that Explorer response number 40 wrong road twenty-three year old female at chesty's nearest box 916 Country Club Road in Greenwich Street 1540,"['aesthetic', 'for', 'engine', 'synthetic', 'correspond', 'number', 'Rosalie', 'road', 'before', 'year', 'old', 'females', 'with', 'Japanese', 'attentions', 'had', 'that', 'Explorer', 'response', 'number', 'wrong', 'road', 'year', 'old', 'female', 'at', 'chesty', 'nearest', 'box', 'Country', 'Club', 'Road', 'in', 'Greenwich', 'Street']","Old , Old , Country , Greenwich","['40', '40', '916']","['916 Old', '40 Old', '916 Country', '40 Greenwich', '916 Greenwich', '40 Country']"
311,sample-31-25818-20200502-1800-21509.wav,0.7236846089363098, 2121 if we made contact with the patient she was sleeping everybody else come in returning home okay Jason was sleeping cancel everyone,"['if', 'we', 'made', 'contact', 'with', 'the', 'patient', 'she', 'was', 'sleeping', 'everybody', 'else', 'come', 'in', 'returning', 'home', 'okay', 'Jason', 'was', 'sleeping', 'cancel', 'everyone']","The , Jason",['2121'],"['2121 Jason', '2121 The']"
312,sample-31-25818-20200502-2229-35744.wav,0.7841182947158813, a local alarm 1201 Road Dorchester Madison a local on 1200 windigrove Georgia box 332 Market Washington Street 2219,"['a', 'local', 'alarm', 'Road', 'Dorchester', 'Madison', 'a', 'local', 'on', 'windigrove', 'Georgia', 'box', 'Market', 'Washington', 'Street']","Dorchester , Madison , Market , Washington",['1201'],"['1201 Market', '1201 Madison', '1201 Dorchester', '1201 Washington']"
313,sample-32-25818-20200502-1531-4057.wav,0.6901216506958008,press 195 years old,"['press', 'years', 'old']",Old,['195'],['195 Old']
314,sample-32-25818-20200502-1700-26981.wav,0.7605041861534119, on the line with that alone again at 565 Harrison Ave,"['on', 'the', 'line', 'with', 'that', 'alone', 'again', 'at', 'Harrison', 'Ave']","The , Line , Harrison",['565'],"['565 The', '565 Harrison', '565 Line']"
315,sample-32-25818-20200502-1800-16214.wav,0.5029978752136229, on the bright side,"['on', 'the', 'bright', 'side']","The , Bright",['on'],"['on Bright', 'on The']"
316,sample-32-25818-20200502-1900-27172.wav,0.8037709593772888,"for the checking on known as 157 Washington Street. Call it, he gave the address and watch the whole apartment but off this morning it was a domestic product phone number 157 watch Fox 25","['for', 'the', 'checking', 'on', 'known', 'as', 'Washington', 'Street', 'Call', 'it', 'he', 'gave', 'the', 'address', 'and', 'watch', 'the', 'whole', 'apartment', 'but', 'off', 'this', 'morning', 'it', 'was', 'a', 'domestic', 'product', 'phone', 'number', 'watch', 'Fox']","The , Washington , The , The , Off , Fox",['157'],"['157 Fox', '157 The', '157 Washington', '157 Off']"
317,sample-32-25818-20200502-2229-8561.wav,0.8071848750114441,after a lot of static falafels 28 Charles Street Dorchester nearest box 3156 Josephine Street 20,"['after', 'a', 'lot', 'of', 'static', 'falafels', 'Charles', 'Street', 'Dorchester', 'nearest', 'box', 'Josephine', 'Street']","Charles , Dorchester , Josephine",['3156'],"['3156 Dorchester', '3156 Josephine', '3156 Charles']"
318,sample-33-25818-20200502-1431-9505.wav,0.6223693490028381,Annapolis 15 Annapolis Street Dorchester 180-714-1621,"['Annapolis', 'Annapolis', 'Street', 'Dorchester']",Dorchester,['15'],['15 Dorchester']
319,sample-33-25818-20200502-2129-17261.wav,0.8036356568336487,you're my closest and it's 8296 State Street in Boston to 96 State Street Apartment police on seeing her off,"['you', 'my', 'closest', 'and', 'it', 'State', 'Street', 'in', 'Boston', 'to', 'State', 'Street', 'Apartment', 'police', 'on', 'seeing', 'her', 'off']","State , Boston , State , Off",['8296'],"['8296 State', '8296 Boston', '8296 Off']"
320,sample-33-25818-20200502-2328-12939.wav,0.7291574478149414, 0.47 as well,"['as', 'well']",Well,['0.47'],['0.47 Well']
321,sample-34-25818-20200502-1132-7648.wav,0.7398779392242432,monitor the comments adding a Tango 11:21 Time,"['monitor', 'the', 'comments', 'adding', 'a', 'Tango', 'Time']",The,['11:21'],['11:21 The']
322,sample-34-25818-20200502-2159-6607.wav,0.7017977237701416,for the service at 43 River Street Apartment 11,"['for', 'the', 'service', 'at', 'River', 'Street', 'Apartment']","The , Service , River",['43'],"['43 The', '43 River', '43 Service']"
323,sample-34-25818-20200502-2229-14441.wav,0.8274654150009155,4281 Westminster Avenue Roxbury 1942 Vanderbilt Medical 81 Westminster Avenue Roxbury your Xbox name is Lester out and Walgreen Road flooding,"['Westminster', 'Avenue', 'Roxbury', 'Vanderbilt', 'Medical', 'Westminster', 'Avenue', 'Roxbury', 'your', 'Xbox', 'name', 'is', 'Lester', 'out', 'and', 'Walgreen', 'Road', 'flooding']","Westminster , Avenue , Westminster , Avenue , Lester",['4281'],"['4281 Avenue', '4281 Lester', '4281 Westminster']"
324,sample-35-25818-20200502-1132-23046.wav,0.8001798391342163,I have 28 some older vehicle accident with injuries coming highway and American Legion Highway Roslindale your Xbox to 597 Engine House 53 1121 South,"['I', 'have', 'some', 'older', 'vehicle', 'accident', 'with', 'injuries', 'coming', 'highway', 'and', 'American', 'Legion', 'Highway', 'Roslindale', 'your', 'Xbox', 'to', 'Engine', 'House', 'South']","Legion , South","['597', '1121']","['1121 Legion', '1121 South', '597 South', '597 Legion']"
325,sample-35-25818-20200502-1431-16445.wav,0.7643929719924927,turn on zombie on real but then the money important 16816 Goodwin,"['turn', 'on', 'zombie', 'on', 'real', 'but', 'then', 'the', 'money', 'important', 'Goodwin']","The , Goodwin",['16816'],"['16816 Goodwin', '16816 The']"
326,sample-35-25818-20200502-1601-34783.wav,0.7044931650161743,Nelson November 6th for $6 Hotel Romeo Yankee Tango Alchemy 1102 done already,"['Nelson', 'November', 'for', 'Hotel', 'Romeo', 'Yankee', 'Tango', 'Alchemy', 'done', 'already']","Nelson , 6th , Yankee",['1102'],"['1102 6th', '1102 Yankee', '1102 Nelson']"
327,sample-35-25818-20200502-1730-14668.wav,0.7865486145019531,caring for 3125 Nixon Street. On Park Meadows people. This is sports,"['caring', 'for', 'Nixon', 'Street', 'On', 'Park', 'Meadows', 'people', 'This', 'is', 'sports']","Nixon , Park",['3125'],"['3125 Nixon', '3125 Park']"
328,sample-35-25818-20200502-2159-5975.wav,0.6888996958732605,the area island and Gerard's,"['the', 'area', 'island', 'and', 'Gerard']","The , Gerard",['the'],"['the Gerard', 'the The']"
329,sample-35-25818-20200502-2328-15295.wav,0.7944874167442322, Roxbury this is 22 latter for a local of our basic body more Court Roxbury your Xbox to 219 Charles Ave and Kendall Street 2323,"['Roxbury', 'this', 'is', 'latter', 'for', 'a', 'local', 'of', 'our', 'basic', 'body', 'more', 'Court', 'Roxbury', 'your', 'Xbox', 'to', 'Charles', 'Ave', 'and', 'Kendall', 'Street']","Court , Charles , Kendall",['219'],"['219 Charles', '219 Court', '219 Kendall']"
330,sample-36-25818-20200502-1431-4605.wav,0.7838099002838135,24 year old female with Ms Excel and is unable to get to the settings,"['year', 'old', 'female', 'with', 'Ms', 'Excel', 'and', 'is', 'unable', 'to', 'get', 'to', 'the', 'settings']","Old , The",['24'],"['24 The', '24 Old']"
331,sample-36-25818-20200502-2229-15998.wav,0.702116847038269,117 Highland Street and they didn't think of injury to the shelves of their hands in China was negatively call 911 that back off,"['Highland', 'Street', 'and', 'they', 'did', 'think', 'of', 'injury', 'to', 'the', 'shelves', 'of', 'their', 'hands', 'in', 'China', 'was', 'negatively', 'call', 'that', 'back', 'off']","Highland , The , Off",['117'],"['117 The', '117 Off', '117 Highland']"
332,sample-37-25818-20200502-1431-4725.wav,0.7624413967132568,Roxbury your Xbox to 366 Trail off and Parker Street Sports,"['Roxbury', 'your', 'Xbox', 'to', 'Trail', 'off', 'and', 'Parker', 'Street', 'Sports']","Off , Parker",['366'],"['366 Off', '366 Parker']"
333,sample-37-25818-20200502-1501-27024.wav,0.8690006732940674,thank you for 24 Master box activation 60 Causeway Street Boston engine for letter 24 Master box activation 60 Causeway Street Boston Mass box 1315 Broadway in Portland Street 1447,"['thank', 'you', 'for', 'Master', 'box', 'activation', 'Causeway', 'Street', 'Boston', 'engine', 'for', 'letter', 'Master', 'box', 'activation', 'Causeway', 'Street', 'Boston', 'Mass', 'box', 'Broadway', 'in', 'Portland', 'Street']","Causeway , Boston , Causeway , Boston , Broadway , Portland",['60'],"['60 Causeway', '60 Portland', '60 Broadway', '60 Boston']"
334,sample-37-25818-20200502-1631-11944.wav,0.7930606007575989,rock out 33 Kilmarnock Street Boston latter 15 the lockouts 33 Kilmarnock Street Boston your Xbox to 342 Boylston Street and Milky Way 6.,"['rock', 'out', 'Kilmarnock', 'Street', 'Boston', 'latter', 'the', 'lockouts', 'Kilmarnock', 'Street', 'Boston', 'your', 'Xbox', 'to', 'Boylston', 'Street', 'and', 'Milky', 'Way']","Rock , Kilmarnock , Boston , The , Kilmarnock , Boston , Boylston , Way",['342'],"['342 Boylston', '342 Boston', '342 The', '342 Way', '342 Rock', '342 Kilmarnock']"
335,sample-38-25818-20200502-2129-9707.wav,0.6668873429298401,"Roxbury 1190 BMW Apartments wave of one and please monitor, at 2117 South College","['Roxbury', 'BMW', 'Apartments', 'wave', 'of', 'one', 'and', 'please', 'monitor', 'at', 'South', 'College']","South , College",['2117'],"['2117 South', '2117 College']"
336,sample-39-25818-20200502-1730-26661.wav,0.8019516468048096,699 Fulton Street,"['Fulton', 'Street']",Fulton,['699'],['699 Fulton']
337,sample-39-25818-20200502-1900-6753.wav,0.789070725440979,25 Wales Street Dorchester nearest box 3396 Hubbard in Wales Street 18-49,"['Wales', 'Street', 'Dorchester', 'nearest', 'box', 'Hubbard', 'in', 'Wales', 'Street']","Dorchester , Hubbard",['25'],"['25 Hubbard', '25 Dorchester']"
338,sample-4-25818-20200502-1531-15136.wav,0.7524904608726501,Central Station aligned 459 Park Drive Boston engine 3726 a Central Station alarm for 59 Park Drive Boston Red Sox 232 Smith Street at Audubon Circle 1500,"['Central', 'Station', 'aligned', 'Park', 'Drive', 'Boston', 'engine', 'a', 'Central', 'Station', 'alarm', 'for', 'Park', 'Drive', 'Boston', 'Red', 'Sox', 'Smith', 'Street', 'at', 'Audubon', 'Circle']","Central , Station , Park , Drive , Boston , Central , Station , Park , Drive , Boston , Red , Smith , Audubon , Circle","['459', '232']","['232 Circle', '459 Audubon', '459 Station', '232 Boston', '459 Red', '232 Smith', '459 Circle', '232 Red', '232 Park', '232 Audubon', '459 Smith', '232 Central', '459 Central', '459 Park', '232 Station', '232 Drive', '459 Drive', '459 Boston']"
339,sample-4-25818-20200502-1830-20849.wav,0.6512625813484192,that are 28 an electrical Hazard 15 Berry Street Hyde Park nearest box 3821 business and Berry Street 1759,"['that', 'are', 'an', 'electrical', 'Hazard', 'Berry', 'Street', 'Hyde', 'Park', 'nearest', 'box', 'business', 'and', 'Berry', 'Street']","Berry , Hyde , Park , Berry","['15', '3821']","['3821 Hyde', '15 Hyde', '15 Park', '3821 Park', '15 Berry', '3821 Berry']"
340,sample-4-25818-20200502-1930-8225.wav,0.6821628212928772,put down outside of 35.6 335 West 3rd Street,"['put', 'down', 'outside', 'of', 'West', 'Street']","West , 3rd",['335'],"['335 3rd', '335 West']"
341,sample-4-25818-20200502-2159-6848.wav,0.7251097559928894,Adams Street Jamaica Plain dress socks 2416 Clemson and Sheridan Street 2129,"['Adams', 'Street', 'Jamaica', 'Plain', 'dress', 'socks', 'Clemson', 'and', 'Sheridan', 'Street']","Adams , Plain , Sheridan",['2416'],"['2416 Plain', '2416 Adams', '2416 Sheridan']"
342,sample-40-25818-20200502-1401-16044.wav,0.7056197524070741,25 hours of operation pickup truck inflator one hotel Bravo One Circle down for trying to call back and forth you have contact with everybody,"['hours', 'of', 'operation', 'pickup', 'truck', 'inflator', 'one', 'hotel', 'Bravo', 'One', 'Circle', 'down', 'for', 'trying', 'to', 'call', 'back', 'and', 'forth', 'you', 'have', 'contact', 'with', 'everybody']",Circle,['25'],['25 Circle']
343,sample-40-25818-20200502-2159-12317.wav,0.5724618434906006,got to get out of the street one letter 11 and close at 11 close.,"['got', 'to', 'get', 'out', 'of', 'the', 'street', 'one', 'letter', 'and', 'close', 'at', 'close']",The,['11'],['11 The']
344,sample-40-25818-20200502-2358-14355.wav,0.8032159209251404,I'm sorry ma'am I have the 102 Frank called the d f 5 1 6 7,"['I', 'sorry', 'I', 'have', 'the', 'Frank', 'called', 'the', 'd', 'f']","The , Frank , The",['102'],"['102 The', '102 Frank']"
345,sample-41-25818-20200502-1800-14213.wav,0.7834858894348145,23105 Stanwood Street Dorchester Letter 23 and a known medical 105 Stanwood Street Dorchester us box 17947 / 1750,"['Stanwood', 'Street', 'Dorchester', 'Letter', 'and', 'a', 'known', 'medical', 'Stanwood', 'Street', 'Dorchester', 'us', 'box']","Dorchester , Dorchester","['23105', '105']","['23105 Dorchester', '105 Dorchester']"
346,sample-41-25818-20200502-2059-14683.wav,0.8051249980926514,you want a one response was unconscious person at 426 Washington Street Boston says. I'll cross and orange line. Flashing orange light restaurant platform. 2049 have,"['you', 'want', 'a', 'one', 'response', 'was', 'unconscious', 'person', 'at', 'Washington', 'Street', 'Boston', 'says', 'I', 'cross', 'and', 'orange', 'line', 'Flashing', 'orange', 'light', 'restaurant', 'platform', 'have']","Washington , Boston , Cross , Orange , Line , Orange , Light","['426', '2049']","['2049 Boston', '2049 Light', '426 Washington', '2049 Cross', '426 Light', '426 Line', '2049 Line', '426 Cross', '2049 Washington', '426 Boston', '2049 Orange', '426 Orange']"
347,sample-43-25818-20200502-1222-15329.wav,0.8036590814590454,our laboratory a Central Station alarm 17219 D Street Boston power laboratory a Central Station alarm 17219 Beech Street Boston nearest box 1327 Hudson Street 1217,"['our', 'laboratory', 'a', 'Central', 'Station', 'alarm', 'D', 'Street', 'Boston', 'power', 'laboratory', 'a', 'Central', 'Station', 'alarm', 'Beech', 'Street', 'Boston', 'nearest', 'box', 'Hudson', 'Street']","Central , Station , Boston , Power , Central , Station , Beech , Boston , Hudson","['17219', '17219']","['17219 Central', '17219 Station', '17219 Beech', '17219 Power', '17219 Boston', '17219 Hudson']"
348,sample-43-25818-20200502-2229-9509.wav,0.7084221839904785,but I'm at 790 - 412 striking Box 376 American Legion Clara 77905,"['but', 'I', 'at', 'striking', 'Box', 'American', 'Legion', 'Clara']","Legion , Clara",['790'],"['790 Clara', '790 Legion']"
349,sample-44-25818-20200502-1222-8917.wav,0.8117141127586365,I'm doing products are Central Station alarm 17219 Beech Street Boston nearest box 1433 Hudson Street 12,"['I', 'doing', 'products', 'are', 'Central', 'Station', 'alarm', 'Beech', 'Street', 'Boston', 'nearest', 'box', 'Hudson', 'Street']","Central , Station , Beech , Boston , Hudson",['17219'],"['17219 Central', '17219 Station', '17219 Beech', '17219 Boston', '17219 Hudson']"
350,sample-44-25818-20200502-1501-13425.wav,0.8453177213668823,2346 Cheney Street Roxbury Letter 23 a seizure at 46 Cheney Street Roxbury nearest box 1792 black rabbit orange juice,"['Cheney', 'Street', 'Roxbury', 'Letter', 'a', 'seizure', 'at', 'Cheney', 'Street', 'Roxbury', 'nearest', 'box', 'black', 'rabbit', 'orange', 'juice']","Black , Orange","['2346', '46']","['2346 Orange', '2346 Black', '46 Orange', '46 Black']"
351,sample-44-25818-20200502-1730-12910.wav,0.799177348613739,alarm 6 - Street Mattapan engine 16 rather sick of Central Station alarm 6 on Sun Street Mattapan nearest box 3572 River and Campbell Street 1520,"['alarm', 'Street', 'Mattapan', 'engine', 'rather', 'sick', 'of', 'Central', 'Station', 'alarm', 'on', 'Sun', 'Street', 'Mattapan', 'nearest', 'box', 'River', 'and', 'Campbell', 'Street']","Central , Station , Sun , River , Campbell",['3572'],"['3572 Station', '3572 River', '3572 Campbell', '3572 Central', '3572 Sun']"
352,sample-44-25818-20200502-1800-16398.wav,0.7209085822105408, 25 things let me know if you need on the road,"['things', 'let', 'me', 'know', 'if', 'you', 'need', 'on', 'the', 'road']",The,['25'],['25 The']
353,sample-44-25818-20200502-1830-11742.wav,0.8332239985466003,Jamaica Plain power matters had a medical assistant 24 Garland Street Jamaica Plain nearest box 255 Washington and Garland Street 1819,"['Jamaica', 'Plain', 'power', 'matters', 'had', 'a', 'medical', 'assistant', 'Garland', 'Street', 'Jamaica', 'Plain', 'nearest', 'box', 'Washington', 'and', 'Garland', 'Street']","Plain , Power , Garland , Plain , Washington , Garland",['24'],"['24 Washington', '24 Plain', '24 Power', '24 Garland']"
354,sample-44-25818-20200502-2358-30957.wav,0.7096545100212097, not at 11443 West 5th Street,"['not', 'at', 'West', 'Street']","West , 5th",['11443'],"['11443 5th', '11443 West']"
355,sample-44-25818-20200502-2358-30957.wav,0.7787365317344666, Bernie's out police are seeing an aesthetic 143 Atlantic Street from evaluation box 613 Elliott Street Pub,"['Bernie', 'out', 'police', 'are', 'seeing', 'an', 'aesthetic', 'Atlantic', 'Street', 'from', 'evaluation', 'box', 'Elliott', 'Street', 'Pub']","Atlantic , Elliott",['143'],"['143 Elliott', '143 Atlantic']"
356,sample-45-25818-20200502-2229-6772.wav,0.7022778987884521,can you play with knives and now we're on West 14th,"['can', 'you', 'play', 'with', 'knives', 'and', 'now', 'we', 'on', 'West']",West,['on'],['on West']
357,sample-45-25818-20200502-2358-34475.wav,0.6313230991363525, 3383 Geneva at the moment.,"['Geneva', 'at', 'the', 'moment']","Geneva , The",['3383'],"['3383 Geneva', '3383 The']"
358,sample-46-25818-20200502-1800-17700.wav,0.7843239903450012,339 latter 18 of pedestrian struck South Hampton Street and Braddock Road Dorchester 1939 latter 18 of pedestrian struck South Hampton Street and Cross Roads or sector new Xbox 7 to 3 for Andrew Square 1753,"['latter', 'of', 'pedestrian', 'struck', 'South', 'Hampton', 'Street', 'and', 'Braddock', 'Road', 'Dorchester', 'latter', 'of', 'pedestrian', 'struck', 'South', 'Hampton', 'Street', 'and', 'Cross', 'Roads', 'or', 'sector', 'new', 'Xbox', 'to', 'for', 'Andrew', 'Square']","South , Hampton , Braddock , Dorchester , South , Hampton , Cross , New , Andrew",['339'],"['339 Hampton', '339 New', '339 Braddock', '339 Cross', '339 Andrew', '339 Dorchester', '339 South']"
359,sample-46-25818-20200502-2059-14209.wav,0.8254088163375854,2442 Garden Street Boston latter 2442 Garden Street Boston nearest box 1354 Smith Street 2054,"['Garden', 'Street', 'Boston', 'latter', 'Garden', 'Street', 'Boston', 'nearest', 'box', 'Smith', 'Street']","Garden , Boston , Garden , Boston , Smith","['2442', '1354']","['1354 Garden', '1354 Boston', '2442 Smith', '2442 Boston', '1354 Smith', '2442 Garden']"
360,sample-46-25818-20200502-2229-17470.wav,0.8637452721595764,not your fire 790 Hyde Park Avenue by far as well as in 48.97 52-28 sex you to a structure fire 795 Park Avenue IP address 3726 American Legion Highway of crap 2227,"['not', 'your', 'fire', 'Hyde', 'Park', 'Avenue', 'by', 'far', 'as', 'well', 'as', 'in', 'sex', 'you', 'to', 'a', 'structure', 'fire', 'Park', 'Avenue', 'IP', 'address', 'American', 'Legion', 'Highway', 'of', 'crap']","Hyde , Park , Avenue , Well , Park , Avenue , Legion","['790', '795', '3726']","['795 Park', '790 Legion', '790 Avenue', '790 Hyde', '3726 Avenue', '3726 Park', '795 Well', '795 Legion', '3726 Legion', '795 Avenue', '790 Well', '795 Hyde', '3726 Hyde', '3726 Well', '790 Park']"
361,sample-47-25818-20200502-1631-9537.wav,0.8073212504386902,one of these Springfield Street monsters 11 East Springfield Street for calling investigation cannot 16.6 body,"['one', 'of', 'these', 'Springfield', 'Street', 'monsters', 'East', 'Springfield', 'Street', 'for', 'calling', 'investigation', 'can', 'not', 'body']","Springfield , East , Springfield","['11', '16.6']","['11 Springfield', '16.6 Springfield', '16.6 East', '11 East']"
362,sample-47-25818-20200502-2129-11935.wav,0.7641766667366028,talk to the MS investigation is 151 reservation Hyde Park 151 reservation road that 21-20 Felicia off,"['talk', 'to', 'the', 'MS', 'investigation', 'is', 'reservation', 'Hyde', 'Park', 'reservation', 'road', 'that', 'Felicia', 'off']","The , Hyde , Park , Off",['151'],"['151 The', '151 Park', '151 Hyde', '151 Off']"
363,sample-48-25818-20200502-1800-12065.wav,0.8101549744606018, 8909 Union Park Street Apartment 302,"['Union', 'Park', 'Street', 'Apartment']","Union , Park",['8909'],"['8909 Union', '8909 Park']"
364,sample-48-25818-20200502-1900-10036.wav,0.7150306105613708,investigating sensibilis way reported to be apartment 1006 we have the 9:15,"['investigating', 'sensibilis', 'way', 'reported', 'to', 'be', 'apartment', 'we', 'have', 'the']","Way , The",['1006'],"['1006 Way', '1006 The']"
365,sample-49-25818-20200502-1132-10814.wav,0.7646989226341248,I park 1955 a medical alarm 113 Margaretta Drive Hyde Park new Xbox three eight George Town in Margaretta PRS to 11:30,"['I', 'park', 'a', 'medical', 'alarm', 'Margaretta', 'Drive', 'Hyde', 'Park', 'new', 'Xbox', 'three', 'eight', 'George', 'Town', 'in', 'Margaretta', 'PRS', 'to']","Park , Drive , Hyde , Park , New , George , Town",['113'],"['113 George', '113 New', '113 Park', '113 Drive', '113 Town', '113 Hyde']"
366,sample-49-25818-20200502-1900-8509.wav,0.7294095158576965,check a moment of 4517 Roxbury four or five Center Street Apartment 3D shape games on for 3,"['check', 'a', 'moment', 'of', 'Roxbury', 'four', 'or', 'five', 'Center', 'Street', 'Apartment', 'shape', 'games', 'on', 'for']",Center,['4517'],['4517 Center']
367,sample-5-25818-20200502-1222-11062.wav,0.912838578224182,700 Boylston,['Boylston'],Boylston,['700'],['700 Boylston']
368,sample-5-25818-20200502-1631-39352.wav,0.8547520041465759,"25 Morris Street in Las Vegas and then we also have another call at one point four or five figure out one of the things you know. At least we'll figure it out you might want to learn some years he's pulling some addicts the party signature package, we have a","['Morris', 'Street', 'in', 'Las', 'Vegas', 'and', 'then', 'we', 'also', 'have', 'another', 'call', 'at', 'one', 'point', 'four', 'or', 'five', 'figure', 'out', 'one', 'of', 'the', 'things', 'you', 'know', 'At', 'least', 'we', 'figure', 'it', 'out', 'you', 'might', 'want', 'to', 'learn', 'some', 'years', 'he', 'pulling', 'some', 'addicts', 'the', 'party', 'signature', 'package', 'we', 'have', 'a']","Morris , The , The",['25'],"['25 The', '25 Morris']"
369,sample-5-25818-20200502-1930-6534.wav,0.7456878423690796,on a possible injury outside of the hotel Hilton one hotel Drive,"['on', 'a', 'possible', 'injury', 'outside', 'of', 'the', 'hotel', 'Hilton', 'one', 'hotel', 'Drive']","The , Hilton , Drive",['one'],"['one The', 'one Drive', 'one Hilton']"
370,sample-5-25818-20200502-2159-15453.wav,0.7875429391860962,going to investigate the barbecue at 42 West Front Street Dorchester engine 21 flattering change investigate a barbecue 43 Block Grant Street Dorchester your Xbox 6 6-1 Boston and Robin Street 2129,"['going', 'to', 'investigate', 'the', 'barbecue', 'at', 'West', 'Front', 'Street', 'Dorchester', 'engine', 'flattering', 'change', 'investigate', 'a', 'barbecue', 'Block', 'Grant', 'Street', 'Dorchester', 'your', 'Xbox', 'Boston', 'and', 'Robin', 'Street']","The , West , Dorchester , Grant , Dorchester , Boston , Robin","['42', '6-1']","['6-1 West', '42 Robin', '42 Dorchester', '42 Grant', '6-1 Dorchester', '42 Boston', '6-1 Grant', '6-1 Boston', '42 West', '6-1 Robin', '6-1 The', '42 The']"
371,sample-50-25818-20200502-1631-2162.wav,0.601004421710968,area for for 1 Frank Ocean.,"['area', 'for', 'for', 'Frank', 'Ocean']",Frank,['1'],['1 Frank']
372,sample-51-25818-20200502-1631-9532.wav,0.8021553158760071,purple one things that you stick on the car block at 31 Post Street,"['purple', 'one', 'things', 'that', 'you', 'stick', 'on', 'the', 'car', 'block', 'at', 'Post', 'Street']","The , Post",['31'],"['31 The', '31 Post']"
373,sample-51-25818-20200502-2059-17820.wav,0.6581330895423889, cost effective at 33 Peachtree Street Hotel the spring hotels,"['cost', 'effective', 'at', 'Peachtree', 'Street', 'Hotel', 'the', 'spring', 'hotels']","Peachtree , The , Spring",['33'],"['33 Peachtree', '33 The', '33 Spring']"
374,sample-52-25818-20200502-1332-35510.wav,0.7042742371559143,Department of this is the math on the page sorry I understand believe it's 989 okay.,"['Department', 'of', 'this', 'is', 'the', 'math', 'on', 'the', 'page', 'sorry', 'I', 'understand', 'believe', 'it', 'okay']","The , The , Page",['989'],"['989 Page', '989 The']"
